,X,Y,MEASUREMEN,TARGET DEP,SCORE,COS
434,5.99988028927211,46.1679349325429,Gravimetry,3000,5,20
435,5.99990406334388,46.1670355256254,Gravimetry,3000,5,15
436,6.00115104628407,46.168850850502,Gravimetry,3000,5,25
437,6.00117479977028,46.167951443271,Gravimetry,3000,5,21
438,6.001198552477,46.1670520360834,Gravimetry,3000,5,6
439,6.00235064265712,46.1724649770839,Gravimetry,3000,5,31
440,6.00237437789312,46.1715655694115,Seismic 2D,500,20,3
441,6.00239811235015,46.1706661617817,Seismic 2D,500,20,46
442,6.00242184602827,46.1697667541947,Seismic 2D,4000,15,10
443,6.00364526154975,46.1724814594615,Seismic 2D,500,20,29
444,6.00366897541711,46.1715820515195,Gravimetry,3000,5,5
445,6.00369268850621,46.17068264362,Seismic 2D,500,20,56
446,6.00371640081709,46.1697832357633,Seismic 2D,4000,15,29
447,6.00359783148006,46.1742802754722,Gravimetry,3000,5,10
448,6.00362154690408,46.1733808674458,Gravimetry,3000,5,1
449,6.00489249389048,46.1742967435381,Gravimetry,3000,5,18
450,6.00491618794441,46.1733973352422,Seismic 2D,500,20,13
451,6.0049398812207,46.1724979269885,Seismic 2D,500,20,19
452,6.00496357371938,46.171598518777,Gravimetry,3000,1,-15
453,6.00618715707859,46.1743131967528,Seismic 2D,500,20,54
454,6.00621082976239,46.1734137881878,Seismic 2D,500,20,37
455,6.00623450166925,46.1725143796648,Gravimetry,3000,1,37
456,6.00625817279919,46.1716149711842,Gravimetry,3000,1,39
457,6.00748182104369,46.1743296351164,Gravimetry,3000,5,-6
458,6.00750547235732,46.1734302262824,Gravimetry,3000,5,31
459,6.0075291228947,46.1725308174905,Gravimetry,3000,5,12
460,6.00755277265588,46.171631408741,Gravimetry,3000,5,-9
461,6.00498726544049,46.1706991106082,Seismic 2D,4000,15,52
462,6.00501095638408,46.1697997024821,Seismic 2D,4000,15,34
463,6.00628184315228,46.1707155627462,Seismic 2D,4000,15,-5
464,6.00630551272855,46.1698161543509,Seismic 2D,4000,15,4
465,6.00757642164089,46.170732000034,Gravimetry,3000,5,0
466,6.00760006984979,46.1698325913699,Seismic 2D,4000,15,37
467,6.10629240426371,46.2115279749708,Wells,200,40,37
468,6.10631443887052,46.2106285446259,Wells,200,40,35
469,6.1063364727534,46.2097291143149,Wells,200,40,50
470,6.10635850591237,46.2088296840381,Wells,200,40,20
471,6.10758798219028,46.2115432649023,Seismic 2D,500,20,46
472,6.10760999539555,46.210643834307,Seismic 2D,500,20,9
473,6.10763200787757,46.2097444037457,Wells,200,40,56
474,6.1076540196364,46.2088449732185,Seismic 2D,500,20,57
475,6.10888356084013,46.2115585399716,Seismic 2D,500,20,33
476,6.10890555264381,46.2106591091262,Seismic 2D,500,20,43
477,6.10892754372495,46.2097596783148,Seismic 2D,500,20,44
478,6.10894953408359,46.2088602475375,Seismic 2D,500,20,31
479,6.11017914021256,46.2115738001788,Gravimetry,3000,1,-13
480,6.11020111061461,46.2106743690835,Seismic 2D,500,20,36
481,6.11022308029482,46.2097749380222,Seismic 2D,500,20,1
482,6.11024504925323,46.208875506995,Seismic 2D,500,20,41
483,6.10638053834748,46.2079302537956,Wells,200,40,48
484,6.10640257005877,46.2070308235878,Seismic 2D,500,20,55
485,6.10767603067207,46.2079455427257,Seismic 2D,500,20,14
486,6.10769804098462,46.2070461122675,Seismic 2D,500,20,45
487,6.10897152371977,46.2079608167946,Seismic 2D,500,20,5
488,6.10899351263354,46.2070613860864,Seismic 2D,500,20,57
489,6.11026701748989,46.2079760760024,Seismic 2D,500,20,44
490,6.11028898500484,46.2070766450442,Seismic 2D,500,20,25
491,6.11151861758648,46.2097901828679,Gravimetry,3000,5,-10
492,6.11154056514463,46.2088907515912,Gravimetry,3000,1,-19
493,6.11156251198172,46.2079913203488,Gravimetry,3000,1,-14
494,6.11158445809781,46.2070918891411,Gravimetry,3000,1,-8
495,6.11281415559924,46.2098054128519,Gravimetry,3000,5,-1
496,6.11283608175707,46.2089059813258,Gravimetry,3000,5,33
497,6.11285800719456,46.2080065498341,Gravimetry,3000,1,16
498,6.11287993191174,46.2071071183771,Gravimetry,3000,1,10
499,6.10901550082494,46.206161955413,Seismic 2D,500,20,13
500,6.109037488294,46.2052625247746,Gravimetry,3000,1,9
501,6.10905947504078,46.2043630941714,Gravimetry,3000,1,23
502,6.11031095179812,46.206177214121,Seismic 2D,500,20,2
503,6.11033291786976,46.2052777832328,Seismic 2D,500,20,3
504,6.11035488321982,46.2043783523798,Gravimetry,3000,1,10
505,6.11160640349292,46.2061924579683,Gravimetry,3000,1,-8
506,6.11162834816711,46.2052930268305,Seismic 2D,500,20,46
507,6.11165029212041,46.204393595728,Seismic 2D,500,20,43
508,6.11290185590866,46.2062076869549,Gravimetry,3000,1,-10
509,6.11292377918535,46.2053082555677,Gravimetry,3000,1,15
510,6.11294570174184,46.2044088242159,Seismic 2D,500,20,56
511,6.04121401634171,46.2224369601756,Gravimetry,3000,5,9
512,6.04123713084445,46.2215375422429,Gravimetry,3000,5,-1
513,6.04126024458756,46.2206381243409,Seismic 2D,300,20,27
514,6.04128335757111,46.2197387064698,Seismic 2D,300,20,52
515,6.04250983546551,46.2224529966076,Seismic 3D,500,30,56
516,6.04253292855967,46.2215535784123,Seismic 3D,500,30,58
517,6.04255602089491,46.2206541602477,Seismic 3D,500,30,60
518,6.04257911247128,46.2197547421139,Seismic 2D,300,20,25
519,6.04380565534827,46.2224690181751,Seismic 3D,500,30,21
520,6.04382872703381,46.2215695997174,Seismic 2D,500,20,34
521,6.04385179796113,46.2206701812905,Seismic 3D,500,30,50
522,6.04387486813029,46.2197707628943,Seismic 3D,500,30,36
523,6.04510147598929,46.2224850248781,Seismic 3D,500,30,49
524,6.04512452626615,46.2215856061583,Seismic 3D,500,30,15
525,6.04514757578551,46.2206861874692,Gravimetry,3000,5,-7
526,6.04517062454741,46.2197867688109,Gravimetry,3000,5,27
527,6.04375950970241,46.2242678551815,Gravimetry,3000,5,3
528,6.04378258290449,46.2233684366632,Seismic 3D,500,30,22
529,6.04505537316286,46.2242838624087,Seismic 3D,500,30,16
530,6.04507842495487,46.2233844436283,Seismic 3D,500,30,45
531,6.04635123738094,46.224299854771,Seismic 3D,500,30,11
532,6.04637426776284,46.2234004357286,Seismic 3D,500,30,43
533,6.04639729738785,46.2225010167166,Gravimetry,3000,5,23
534,6.04642032625601,46.2216015977348,Gravimetry,3000,5,40
535,6.04764710235596,46.2243158322682,Seismic 3D,500,30,44
536,6.0476701113277,46.2234164129642,Seismic 3D,500,30,46
537,6.04769311954326,46.2225169936904,Seismic 3D,500,30,58
538,6.04771612700266,46.2216175744471,Seismic 2D,500,20,1
539,6.04644335436736,46.2207021787839,Seismic 3D,500,30,62
540,6.04646638172196,46.2198027598637,Seismic 3D,500,30,21
541,6.04773913370597,46.2207181552345,Gravimetry,3000,5,8
542,6.04776213965322,46.2198187360528,Gravimetry,3000,5,30
543,6.04757807090318,46.2270140903595,Seismic 2D,300,20,51
544,6.04760108214375,46.2261146709661,Gravimetry,3000,5,3
545,6.04762409262799,46.2252152516023,Seismic 3D,500,30,67
546,6.04887400086925,46.227030053776,Seismic 2D,300,20,50
547,6.0488969906975,46.2261306341211,Gravimetry,3000,5,34
548,6.04891997977014,46.2252312144959,Gravimetry,3000,5,28
549,6.04894296808721,46.2243317949004,Seismic 3D,500,30,55
550,6.05016993159097,46.2270460023267,Gravimetry,3000,5,1
551,6.05019290000687,46.2261465824106,Gravimetry,3000,5,35
552,6.05021586766786,46.2252471625242,Seismic 2D,500,20,3
553,6.05023883457399,46.2243477426675,Gravimetry,3000,5,-7
554,6.05146586306764,46.2270619360116,Gravimetry,3000,5,19
555,6.05148881007115,46.2261625158346,Seismic 2D,500,20,50
556,6.05151175632045,46.2252630956872,Seismic 2D,500,20,14
557,6.05153470181559,46.2243636755696,Gravimetry,3000,5,-15
558,6.04896595564875,46.223432375335,Seismic 3D,500,30,47
559,6.04898894245481,46.2225329557998,Seismic 3D,500,30,53
560,6.04901192850543,46.2216335362951,Seismic 3D,500,30,65
561,6.05026180072529,46.2234483228409,Seismic 3D,500,30,65
562,6.0502847661218,46.2225489030446,Seismic 3D,500,30,64
563,6.05030773076358,46.2216494832787,Seismic 3D,500,30,54
564,6.0515576465566,46.223464255482,Seismic 3D,500,30,60
565,6.05158059054354,46.2225648354247,Gravimetry,3000,5,24
566,6.05160353377644,46.2216654153979,Gravimetry,3000,5,5
567,6.05012399249426,46.2288448422467,Seismic 2D,300,20,31
568,6.05014696242011,46.2279454222721,Gravimetry,3000,5,27
569,6.05141996679783,46.2288607764536,Seismic 2D,300,20,10
570,6.05144291530988,46.227961356218,Gravimetry,3000,5,39
571,6.05271594185573,46.2288766957941,Seismic 2D,300,20,1
572,6.05273886895394,46.2279772752978,Gravimetry,3000,5,-1
573,6.05276179529856,46.2270778548307,Gravimetry,3000,5,42
574,6.05278472088964,46.2261784343929,Gravimetry,3000,5,20
575,6.05401191766727,46.2288926002683,Gravimetry,3000,5,-10
576,6.0540348233516,46.2279931795115,Gravimetry,3000,5,26
577,6.05405772828303,46.2270937587839,Gravimetry,3000,5,28
578,6.05408063246163,46.2261943380857,Seismic 2D,2000,20,50
579,6.0528076457272,46.2252790139848,Seismic 2D,300,20,3
580,6.05283056981131,46.2243795936065,Gravimetry,3000,5,0
581,6.05410353588742,46.2252949174171,Seismic 2D,300,20,28
582,6.05412643856045,46.2243954967783,Gravimetry,3000,5,4
583,6.05530789423174,46.2289084898761,Gravimetry,3000,5,-6
584,6.05533077850213,46.2280090688591,Gravimetry,3000,5,44
585,6.05535366202035,46.2271096478712,Gravimetry,3000,5,29
586,6.05537654478642,46.2262102269128,Seismic 2D,300,20,12
587,6.05660387154843,46.2289243646176,Gravimetry,3000,5,21
588,6.05662673440486,46.2280249433406,Gravimetry,3000,5,21
589,6.0566495965098,46.2271255220927,Gravimetry,3000,5,16
590,6.05667245786331,46.2262261008743,Gravimetry,3000,5,13
591,6.05789984961665,46.2289402244927,Seismic 2D,2000,20,0
592,6.05792269105906,46.2280408029559,Seismic 2D,300,20,31
593,6.0579455317507,46.2271413814483,Seismic 2D,2000,20,41
594,6.0579683716916,46.2262419599701,Gravimetry,3000,5,31
595,6.05033069465066,46.2207500635435,Seismic 2D,300,20,40
596,6.05035365778309,46.2198506438392,Seismic 3D,500,30,66
597,6.05162647625534,46.2207659954018,Seismic 2D,300,20,4
598,6.05164941798029,46.2198665754367,Seismic 3D,500,30,14
599,6.05287641571931,46.2225807529403,Gravimetry,3000,5,24
600,6.05289933754328,46.2216813326528,Gravimetry,3000,5,7
601,6.05292225861397,46.220781912396,Gravimetry,3000,5,-7
602,6.0529451789314,46.2198824921702,Seismic 2D,500,20,17
603,6.05417224164841,46.2225966555912,Seismic 2D,300,20,7
604,6.05419514206342,46.2216972350433,Seismic 2D,500,20,4
605,6.05421804172584,46.2207978145261,Gravimetry,3000,5,42
606,6.05424094063572,46.2198983940399,Seismic 2D,500,20,14
607,6.05414934048077,46.2234960761696,Gravimetry,3000,5,-11
608,6.05542230806231,46.224411385085,Gravimetry,3000,5,41
609,6.05544518857221,46.2235119642161,Seismic 2D,300,20,30
610,6.05546806833014,46.2226125433775,Gravimetry,3000,5,-7
611,6.05549094733614,46.2217131225694,Seismic 2D,500,20,14
612,6.05671817831618,46.2244272585266,Seismic 2D,300,20,56
613,6.05674103741562,46.2235278373977,Gravimetry,3000,5,-4
614,6.0567638957638,46.2226284162991,Seismic 2D,500,20,12
615,6.05678675336075,46.221728995231,Gravimetry,3000,1,40
616,6.05801404932136,46.2244431171029,Gravimetry,3000,5,8
617,6.0580368870103,46.2235436957143,Gravimetry,3000,5,38
618,6.05805972394869,46.2226442743561,Gravimetry,3000,5,18
619,6.05808256013654,46.2217448530283,Gravimetry,3000,1,11
620,6.05551382559026,46.220813701792,Seismic 2D,500,20,26
621,6.05553670309254,46.2199142810456,Seismic 2D,500,20,35
622,6.05680961020652,46.2208295741938,Gravimetry,3000,1,37
623,6.05683246630115,46.2199301531874,Gravimetry,3000,5,22
624,6.05810539557392,46.2208454317313,Gravimetry,3000,1,-17
625,6.05812823026087,46.2199460104652,Gravimetry,3000,5,25
626,6.05669531846542,46.2253266796855,Gravimetry,3000,5,38
627,6.0579912108818,46.2253425385216,Gravimetry,3000,5,7
628,6.05924146774232,46.227157225938,Gravimetry,3000,5,4
629,6.05926428627057,46.2262578042003,Gravimetry,3000,5,-4
630,6.05928710404883,46.2253583824923,Gravimetry,3000,5,13
631,6.05930992107714,46.2244589608141,Seismic 2D,500,20,21
632,6.06053740448399,46.2271730555617,Wells,228,40,43
633,6.06056020159954,46.2262736335648,Gravimetry,3000,5,-9
634,6.06058299796581,46.2253742115975,Gravimetry,3000,5,-15
635,6.06060579358283,46.2244747896601,Gravimetry,3000,5,32
636,6.05933273735555,46.223559539166,Gravimetry,3000,5,27
637,6.05935555288409,46.2226601175483,Gravimetry,3000,5,23
638,6.05937836766282,46.2217606959611,Gravimetry,3000,1,30
639,6.06062858845066,46.2235753677528,Gravimetry,3000,5,0
640,6.06065138256932,46.2226759458758,Gravimetry,3000,5,40
641,6.06067417593886,46.2217765240294,Gravimetry,3000,5,-7
642,6.06049180800484,46.2289718996437,Gravimetry,3000,5,-2
643,6.0605146066191,46.2280724775881,Gravimetry,3000,5,40
644,6.06178778832341,46.2289877149195,Gravimetry,3000,5,41
645,6.06181056552352,46.2280882926049,Gravimetry,3000,5,23
646,6.06183334197497,46.2271888703195,Gravimetry,3000,5,6
647,6.06185611767779,46.2262894480636,Seismic 2D,500,20,30
648,6.06308376939069,46.229003515329,Gravimetry,3000,5,16
649,6.06310652517662,46.2281040927555,Seismic 2D,500,20,40
650,6.06312928021459,46.2272046702113,Seismic 2D,500,20,30
651,6.06315203450463,46.2263052476966,Gravimetry,3000,5,32
652,6.06437975120598,46.2290193008719,Seismic 2D,500,20,46
653,6.06440248557768,46.22811987804,Gravimetry,3000,5,11
654,6.06442521920213,46.2272204552372,Gravimetry,3000,5,40
655,6.06444795207935,46.226321032464,Gravimetry,3000,5,17
656,6.06187889263203,46.2253900258373,Gravimetry,3000,5,0
657,6.06190166683773,46.2244906036409,Gravimetry,3000,5,16
658,6.0631747880468,46.2254058252116,Gravimetry,3000,5,19
659,6.06319754084112,46.2245064027564,Gravimetry,3000,5,29
660,6.0644706842094,46.2254216097204,Gravimetry,3000,5,24
661,6.06449341559231,46.2245221870067,Gravimetry,3000,1,-19
662,6.06301549754466,46.2317017832224,Gravimetry,3000,5,12
663,6.06303825557475,46.2308023605627,Seismic 2D,2000,20,54
664,6.06306101285674,46.2299029379314,Gravimetry,3000,5,-1
665,6.06431154360685,46.2317175695411,Seismic 2D,2000,20,35
666,6.0643342802206,46.2308181466227,Gravimetry,3000,1,-1
667,6.06435701608696,46.2299187237329,Gravimetry,3000,5,35
668,6.06560759041646,46.2317333409925,Seismic 2D,2000,20,59
669,6.06563030561384,46.2308339178158,Seismic 2D,1500,20,45
670,6.06565302006453,46.2299344946677,Seismic 2D,500,20,48
671,6.06567573376857,46.2290350715484,Seismic 2D,500,20,48
672,6.06690363797281,46.2317490975767,Seismic 2D,2000,20,59
673,6.06692633175376,46.2308496741419,Seismic 2D,2000,20,25
674,6.06694902478874,46.2299502507357,Gravimetry,3000,5,44
675,6.06697171707776,46.2290508273583,Gravimetry,3000,5,38
676,6.06569844672601,46.2281356484581,Gravimetry,3000,5,4
677,6.06572115893689,46.227236225397,Gravimetry,3000,5,31
678,6.06574387040125,46.2263368023655,Gravimetry,3000,5,3
679,6.06699440862089,46.22815140401,Gravimetry,3000,5,14
680,6.06701709941816,46.2272519806909,Gravimetry,3000,5,35
681,6.06703978946962,46.2263525574013,Gravimetry,3000,5,43
682,6.06949573532288,46.2317805661434,Gravimetry,3000,1,-14
683,6.06951838627086,46.2308811421931,Gravimetry,3000,1,0
684,6.06954103647427,46.2299817182715,Seismic 2D,2000,20,25
685,6.06956368593315,46.2290822943787,Gravimetry,3000,5,33
686,6.07079178511519,46.2317962781258,Gravimetry,3000,1,-2
687,6.07081441464663,46.2308968539182,Wells,276,40,43
688,6.0708370434342,46.2299974297392,Wells,276,40,27
689,6.07085967147793,46.2290980055891,Seismic 2D,500,20,21
690,6.07208783565142,46.2318119752409,Gravimetry,3000,1,5
691,6.07211044376627,46.2309125507762,Gravimetry,3000,1,7
692,6.07213305113795,46.2300131263401,Seismic 2D,500,20,24
693,6.0721556577665,46.2291137019329,Seismic 2D,500,20,56
694,6.07338388693087,46.2318276574887,Seismic 2D,500,20,6
695,6.07340647362908,46.2309282327671,Gravimetry,3000,1,32
696,6.07342905958483,46.2300288080742,Seismic 2D,500,20,21
697,6.07345164479816,46.2291293834101,Seismic 2D,500,20,22
698,6.07333871130685,46.2336265070169,Gravimetry,3000,1,35
699,6.07336129949014,46.2327270822387,Seismic 2D,500,20,23
700,6.07463480616426,46.2336421749107,Gravimetry,3000,1,-14
701,6.07465737292947,46.2327427498758,Seismic 2D,500,20,47
702,6.07467993895282,46.2318433248692,Seismic 2D,500,20,9
703,6.07470250423436,46.230943899891,Seismic 2D,500,20,57
704,6.07593090176356,46.2336578279366,Seismic 2D,500,20,25
705,6.07595344711064,46.2327584026454,Seismic 2D,500,20,49
706,6.07597599171658,46.2318589773823,Seismic 2D,500,20,3
707,6.07599853558141,46.2309595521478,Gravimetry,3000,1,-17
708,6.07722699810405,46.2336734660947,Seismic 2D,500,20,47
709,6.07724952203297,46.2327740405473,Seismic 2D,500,20,43
710,6.07727204522144,46.2318746150281,Seismic 2D,500,20,31
711,6.07729456766952,46.2309751895374,Gravimetry,3000,1,23
712,6.07472506877414,46.2300444749414,Seismic 2D,500,20,44
713,6.0747476325722,46.2291450500208,Seismic 2D,500,20,32
714,6.07602107870518,46.2300601269418,Gravimetry,3000,1,21
715,6.07604362108792,46.2291607017648,Gravimetry,3000,1,7
716,6.07731708937723,46.2300757640753,Gravimetry,3000,1,-12
717,6.07733961034462,46.2291763386422,Gravimetry,3000,1,-17
718,6.07586326127503,46.2363561039774,Gravimetry,3000,1,21
719,6.0758858088458,46.2354566786028,Gravimetry,3000,1,-15
720,6.0759083556753,46.2345572532559,Gravimetry,3000,1,-8
721,6.07715942187423,46.236371742904,Gravimetry,3000,1,-7
722,6.07718194802473,46.2354723172733,Gravimetry,3000,1,31
723,6.07720447343465,46.2345728916701,Seismic 2D,500,20,2
724,6.07845558321404,46.2363873669621,Seismic 2D,500,20,18
725,6.07847808794422,46.2354879410754,Seismic 2D,500,20,48
726,6.07850059193454,46.2345885152163,Seismic 2D,500,20,33
727,6.07852309518503,46.233689089385,Seismic 2D,500,20,26
728,6.07975174529376,46.2364029761515,Seismic 2D,500,20,3
729,6.07977422860358,46.2355035500091,Seismic 2D,500,20,5
730,6.07979671117424,46.2346041238943,Gravimetry,3000,1,5
731,6.07981919300578,46.2337046978073,Gravimetry,3000,1,13
732,6.07854559769573,46.2327896635817,Seismic 2D,500,20,0
733,6.07856809946671,46.2318902378066,Seismic 2D,500,20,50
734,6.07859060049798,46.2309908120599,Gravimetry,3000,1,17
735,6.07984167409824,46.2328052717483,Gravimetry,3000,1,32
736,6.07986415445167,46.2319058457176,Seismic 2D,500,20,8
737,6.0798866340661,46.2310064197153,Gravimetry,3000,1,15
738,6.07970677645646,46.2382018285181,Seismic 2D,2000,20,32
739,6.07972926124473,46.2373024023212,Seismic 2D,500,20,51
740,6.08100298211829,46.2382174233498,Seismic 2D,500,20,33
741,6.08102544548476,46.2373179968975,Seismic 2D,500,20,16
742,6.08104790811268,46.2364185704723,Seismic 2D,500,20,22
743,6.0810703700021,46.2355191440745,Seismic 2D,500,20,51
744,6.08229918851871,46.2382330033124,Seismic 2D,500,20,40
745,6.08232163046333,46.2373335766049,Seismic 2D,500,20,36
746,6.0823440716701,46.2364341499245,Seismic 2D,500,20,33
747,6.08236651213908,46.2355347232714,Seismic 2D,500,20,16
748,6.08359539565701,46.2382485684059,Seismic 2D,500,20,49
749,6.08361781617973,46.2373491414434,Seismic 2D,500,20,0
750,6.08364023596532,46.236449714508,Gravimetry,3000,1,31
751,6.08366265501382,46.2355502876,Seismic 2D,2000,20,15
752,6.08109283115307,46.2346197177042,Seismic 2D,500,20,44
753,6.08111529156561,46.2337202913618,Gravimetry,3000,1,-11
754,6.08238895187031,46.234635296646,Seismic 2D,500,20,28
755,6.08241139086382,46.2337358700483,Seismic 2D,750,20,38
756,6.08368507332526,46.2346508607196,Seismic 2D,2000,20,8
757,6.08370749089969,46.233751433867,Seismic 2D,750,20,50
758,6.08223185825741,46.2409312835958,Seismic 2D,2000,20,48
759,6.0822543024158,46.2400318568081,Seismic 2D,2000,20,45
760,6.08227674583622,46.239132430047,Seismic 2D,500,20,39
761,6.0835281296656,46.2409468494543,Seismic 2D,750,20,14
762,6.08355055239999,46.2400474224116,Seismic 2D,750,20,12
763,6.08357297439711,46.2391479953954,Seismic 2D,500,20,40
764,6.0848244018111,46.2409624004429,Seismic 2D,750,20,12
765,6.08484680312144,46.2400629731454,Seismic 2D,750,20,57
766,6.08486920369522,46.2391635458745,Seismic 2D,2000,20,0
767,6.08489160353249,46.2382641186302,Seismic 2D,750,20,21
